customer_id,full_name,last_order_date,days_since_last_order,total_orders,churn_status
518109,Shreya Banerjee,2025-03-23,402,2,Churned
79156,Rahul Chatterjee,2025-03-23,402,1,Churned
147636,Amit Sharma,2025-03-23,402,1,Churned
957134,Nidhi Mehta,2025-03-23,402,3,Churned
733843,Preeti Malhotra,2025-03-23,402,2,Churned
833748,Anjali Sharma,2025-03-23,402,2,Churned
760553,Riya Banerjee,2025-03-23,402,2,Churned
22311,Preeti Khan,2025-03-23,402,3,Churned
745346,Kavita Verma,2025-03-23,402,3,Churned
260407,Swati Reddy,2025-03-23,402,1,Churned
943728,Aarti Singh,2025-03-23,402,3,Churned
132055,Arjun Verma,2025-03-23,402,3,Churned
332111,Shreya Mehta,2025-03-23,402,3,Churned
373927,Anjali Malhotra,2025-03-23,402,2,Churned
122035,Prakash Gupta,2025-03-23,402,2,Churned
262247,Priya Malhotra,2025-03-23,402,3,Churned
346714,Aarti Patel,2025-03-23,402,2,Churned
443416,Rashmi Patel,2025-03-23,402,1,Churned
583173,Vivek Reddy,2025-03-23,402,2,Churned
338270,Sneha Patel,2025-03-23,402,2,Churned
289719,Isha Khan,2025-03-23,402,2,Churned
96882,Riya Khan,2025-03-23,402,1,Churned
512170,Anjali Chatterjee,2025-03-23,402,2,Churned
972323,Nidhi Khan,2025-03-23,402,3,Churned
470563,Sanjay Verma,2025-03-23,402,2,Churned
431857,Sneha Gupta,2025-03-23,402,2,Churned
841153,Prakash Sharma,2025-03-23,402,3,Churned
399278,Sneha Patel,2025-03-23,402,2,Churned
510330,Meera Das,2025-03-23,402,1,Churned
461103,Vikas Banerjee,2025-03-23,402,1,Churned
482632,Rashmi Kapoor,2025-03-23,402,2,Churned
714700,Pooja Kapoor,2025-03-23,402,2,Churned
826556,Shreya Verma,2025-03-23,402,1,Churned
174816,Manish Chatterjee,2025-03-23,402,1,Churned
127055,Isha Gupta,2025-03-23,402,2,Churned
58987,Kavita Verma,2025-03-23,402,3,Churned
775368,Vikas Gupta,2025-03-23,402,2,Churned
149748,Rahul Iyer,2025-03-23,402,2,Churned
993288,Preeti Gupta,2025-03-23,402,1,Churned
273730,Isha Sharma,2025-03-23,402,2,Churned
996198,Ankit Mehta,2025-03-23,402,2,Churned
317659,Sneha Malhotra,2025-03-23,402,2,Churned
660691,Meera Singh,2025-03-24,401,3,Churned
39457,Kavita Agarwal,2025-03-24,401,3,Churned
23714,Isha Singh,2025-03-24,401,3,Churned
917705,Manish Reddy,2025-03-24,401,3,Churned
534940,Swati Kapoor,2025-03-24,401,2,Churned
863783,Sanjay Khan,2025-03-24,401,1,Churned
797305,Sanjay Gupta,2025-03-24,401,1,Churned
120995,Anjali Das,2025-03-24,401,2,Churned
243061,Priya Iyer,2025-03-24,401,1,Churned
702886,Aarti Sharma,2025-03-24,401,1,Churned
66719,Kavita Verma,2025-03-24,401,1,Churned
685058,Rashmi Kapoor,2025-03-24,401,3,Churned
297910,Priya Banerjee,2025-03-24,401,2,Churned
843034,Sneha Kapoor,2025-03-24,401,2,Churned
449951,Kavita Banerjee,2025-03-24,401,2,Churned
621643,Priya Khan,2025-03-24,401,2,Churned
823709,Rashmi Gupta,2025-03-24,401,3,Churned
795794,Neha Reddy,2025-03-24,401,1,Churned
468116,Rashmi Kapoor,2025-03-24,401,2,Churned
347796,Rashmi Khan,2025-03-24,401,2,Churned
887384,Preeti Reddy,2025-03-24,401,3,Churned
659656,Aarti Patel,2025-03-24,401,3,Churned
983967,Sneha Gupta,2025-03-24,401,1,Churned
491475,Riya Kapoor,2025-03-24,401,3,Churned
770618,Meera Mehta,2025-03-24,401,2,Churned
797126,Priya Das,2025-03-24,401,3,Churned
997777,Shreya Singh,2025-03-24,401,3,Churned
11359,Manish Mehta,2025-03-24,401,2,Churned
770048,Ajay Mehta,2025-03-24,401,1,Churned
709831,Riya Malhotra,2025-03-24,401,2,Churned
986685,Aarti Singh,2025-03-24,401,1,Churned
38309,Neha Iyer,2025-03-24,401,2,Churned
831482,Anjali Chatterjee,2025-03-24,401,3,Churned
36024,Swati Patel,2025-03-24,401,2,Churned
775825,Vikas Malhotra,2025-03-24,401,1,Churned
596863,Sneha Malhotra,2025-03-24,401,1,Churned
403047,Vivek Kapoor,2025-03-24,401,1,Churned
769399,Rohit Agarwal,2025-03-24,401,3,Churned
250254,Meera Das,2025-03-24,401,2,Churned
414679,Vikas Sharma,2025-03-24,401,3,Churned
956513,Rahul Verma,2025-03-24,401,2,Churned
882568,Aarti Chatterjee,2025-03-24,401,2,Churned
172136,Sneha Reddy,2025-03-24,401,2,Churned
327178,Sneha,2025-03-24,401,2,Churned
582310,Nidhi Mehta,2025-03-24,401,2,Churned
228929,Neha Khan,2025-03-24,401,3,Churned
889409,Nidhi Gupta,2025-03-24,401,2,Churned
133956,Isha Reddy,2025-03-24,401,2,Churned
608600,Kunal Sharma,2025-03-24,401,2,Churned
25418,Pooja Reddy,2025-03-24,401,1,Churned
796911,Preeti Chatterjee,2025-03-24,401,2,Churned
39095,Arjun Banerjee,2025-03-24,401,3,Churned
578195,Pooja Malhotra,2025-03-24,401,3,Churned
5333,Preeti Kapoor,2025-03-24,401,1,Churned
182317,Manish Sharma,2025-03-24,401,1,Churned
419932,Isha Gupta,2025-03-24,401,1,Churned
812551,Neha Gupta,2025-03-24,401,1,Churned
701940,Swati Sharma,2025-03-24,401,1,Churned
578466,Agarwal,2025-03-24,401,2,Churned
652837,Suresh Kapoor,2025-03-24,401,3,Churned
867817,Rashmi Verma,2025-03-24,401,1,Churned
518209,Aarti Khan,2025-03-24,401,2,Churned
204519,Rohit Das,2025-03-24,401,2,Churned
336398,Priya Kapoor,2025-03-24,401,6,Churned
153785,Preeti Gupta,2025-03-24,401,3,Churned
841488,Preeti Chatterjee,2025-03-24,401,3,Churned
447556,Preeti Banerjee,2025-03-24,401,1,Churned
824733,Rashmi Banerjee,2025-03-24,401,3,Churned
348556,Deepak Gupta,2025-03-24,401,2,Churned
230854,Kavita Iyer,2025-03-24,401,1,Churned
545438,Kavita Patel,2025-03-24,401,2,Churned
543628,Priya Malhotra,2025-03-24,401,2,Churned
562003,Kavita Malhotra,2025-03-24,401,3,Churned
134047,Preeti Patel,2025-03-24,401,2,Churned
117738,Anjali Patel,2025-03-24,401,3,Churned
202141,Sneha Verma,2025-03-24,401,2,Churned
542606,Anjali Patel,2025-03-24,401,3,Churned
327650,Meera Singh,2025-03-24,401,2,Churned
624327,Neha Das,2025-03-24,401,2,Churned
458559,Isha Banerjee,2025-03-24,401,2,Churned
957034,Anjali Kapoor,2025-03-24,401,2,Churned
901120,Nidhi Gupta,2025-03-24,401,2,Churned
983547,Isha Malhotra,2025-03-24,401,3,Churned
561262,Neha Verma,2025-03-24,401,2,Churned
608722,Riya Sharma,2025-03-24,401,3,Churned
948902,Vikas Mehta,2025-03-24,401,1,Churned
889980,Sanjay Singh,2025-03-24,401,1,Churned
841551,Anjali Mehta,2025-03-24,401,1,Churned
930472,Kunal Banerjee,2025-03-24,401,2,Churned
388775,Vikas Mehta,2025-03-24,401,2,Churned
302197,Preeti Banerjee,2025-03-24,401,2,Churned
728771,Aarti Verma,2025-03-24,401,2,Churned
635162,Nidhi Agarwal,2025-03-24,401,3,Churned
562104,Preeti Khan,2025-03-24,401,2,Churned
843611,Swati Iyer,2025-03-24,401,3,Churned
604473,Riya Verma,2025-03-24,401,1,Churned
482442,Preeti Khan,2025-03-24,401,2,Churned
299930,Amit Kapoor,2025-03-24,401,2,Churned
780936,Vikas Chatterjee,2025-03-24,401,3,Churned
69790,Riya Reddy,2025-03-24,401,2,Churned
937139,Rashmi Sharma,2025-03-24,401,2,Churned
361271,Sneha Khan,2025-03-24,401,3,Churned
554212,Preeti Chatterjee,2025-03-24,401,2,Churned
112722,Kavita Sharma,2025-03-24,401,3,Churned
310545,Aarti Banerjee,2025-03-24,401,3,Churned
793236,Priya Reddy,2025-03-24,401,1,Churned
621327,Nidhi Iyer,2025-03-24,401,1,Churned
833132,Anjali Patel,2025-03-24,401,2,Churned
47063,Rohit Khan,2025-03-24,401,2,Churned
150852,Priya Das,2025-03-24,401,3,Churned
846056,Rashmi Gupta,2025-03-24,401,3,Churned
801567,Anjali Kapoor,2025-03-24,401,3,Churned
531995,Sanjay Verma,2025-03-24,401,3,Churned
375719,Meera Malhotra,2025-03-24,401,3,Churned
346339,Priya Das,2025-03-24,401,2,Churned
209019,Riya Kapoor,2025-03-24,401,2,Churned
693084,Kunal Sharma,2025-03-24,401,1,Churned
777530,Swati Agarwal,2025-03-24,401,2,Churned
764033,Preeti Khan,2025-03-24,401,2,Churned
78377,Neha Kapoor,2025-03-24,401,2,Churned
408536,Nitin Verma,2025-03-24,401,3,Churned
647806,Amit Iyer,2025-03-24,401,3,Churned
667797,Aarti Agarwal,2025-03-24,401,1,Churned
267828,Vivek Banerjee,2025-03-24,401,2,Churned
946548,Sneha Iyer,2025-03-24,401,2,Churned
439307,Shreya Banerjee,2025-03-24,401,3,Churned
670642,Kavita Iyer,2025-03-24,401,2,Churned
617868,Swati Agarwal,2025-03-24,401,1,Churned
955889,Kunal Patel,2025-03-24,401,1,Churned
247324,Swati Kapoor,2025-03-24,401,2,Churned
409309,Aarti Reddy,2025-03-24,401,2,Churned
624296,Kavita Banerjee,2025-03-24,401,2,Churned
923962,Rashmi Iyer,2025-03-24,401,2,Churned
460105,Pooja Singh,2025-03-24,401,3,Churned
850237,Shreya Verma,2025-03-24,401,2,Churned
431132,Aarti Iyer,2025-03-24,401,1,Churned
980076,Riya Khan,2025-03-24,401,3,Churned
599024,Riya Gupta,2025-03-24,401,3,Churned
895800,Isha Mehta,2025-03-24,401,3,Churned
453181,Preeti Kapoor,2025-03-24,401,3,Churned
561395,Meera Iyer,2025-03-24,401,2,Churned
906349,Shreya Sharma,2025-03-24,401,1,Churned
640906,Vikas Sharma,2025-03-24,401,3,Churned
746813,Sneha Kapoor,2025-03-24,401,3,Churned
398290,Vikas Malhotra,2025-03-24,401,2,Churned
232616,Sneha Das,2025-03-24,401,3,Churned
975853,Swati Iyer,2025-03-24,401,2,Churned
67198,Aarti Agarwal,2025-03-24,401,3,Churned
197974,Neha Verma,2025-03-24,401,2,Churned
438931,Preeti Verma,2025-03-24,401,1,Churned
689674,Isha Banerjee,2025-03-24,401,1,Churned
257215,Sanjay Das,2025-03-24,401,3,Churned
511414,Rahul Reddy,2025-03-24,401,2,Churned
302056,Rohit Agarwal,2025-03-24,401,3,Churned
848948,Riya Reddy,2025-03-24,401,2,Churned
434709,Arjun Mehta,2025-03-24,401,3,Churned
223958,Vivek Khan,2025-03-24,401,2,Churned
194725,Suresh Agarwal,2025-03-24,401,3,Churned
832207,Sanjay Agarwal,2025-03-24,401,1,Churned
984685,Shreya Iyer,2025-03-24,401,2,Churned
935775,Neha Kapoor,2025-03-24,401,3,Churned
3673,Meera Das,2025-03-24,401,3,Churned
197703,Isha Kapoor,2025-03-24,401,2,Churned
600130,Isha Chatterjee,2025-03-24,401,2,Churned
257597,Aarti Kapoor,2025-03-24,401,1,Churned
592243,Meera Reddy,2025-03-24,401,2,Churned
695667,Isha Sharma,2025-03-24,401,1,Churned
140092,Rashmi Agarwal,2025-03-24,401,2,Churned
68907,Priya Chatterjee,2025-03-24,401,1,Churned
582568,Aarti Khan,2025-03-24,401,1,Churned
349182,Kavita Agarwal,2025-03-24,401,3,Churned
683987,Nidhi Verma,2025-03-24,401,1,Churned
19501,Pooja Patel,2025-03-24,401,2,Churned
696165,Isha Sharma,2025-03-24,401,1,Churned
521098,Swati Gupta,2025-03-24,401,3,Churned
202209,Prakash Kapoor,2025-03-24,401,1,Churned
150046,Neha Reddy,2025-03-24,401,1,Churned
850218,Neha Das,2025-03-24,401,1,Churned
709708,Kavita Sharma,2025-03-24,401,2,Churned
495137,Meera Sharma,2025-03-24,401,3,Churned
313788,Swati Gupta,2025-03-24,401,3,Churned
724717,Suresh Mehta,2025-03-24,401,2,Churned
194332,Isha Iyer,2025-03-24,401,3,Churned
663241,Meera Das,2025-03-24,401,3,Churned
210637,Aarti Malhotra,2025-03-24,401,1,Churned
348301,Priya Verma,2025-03-24,401,3,Churned
224646,Vivek Patel,2025-03-24,401,2,Churned
428294,Pooja Chatterjee,2025-03-24,401,3,Churned
347613,Pooja Mehta,2025-03-24,401,1,Churned
943197,Meera Malhotra,2025-03-24,401,2,Churned
773464,Aarti Kapoor,2025-03-24,401,3,Churned
552638,Vikas Khan,2025-03-24,401,3,Churned
210574,Anjali Chatterjee,2025-03-24,401,2,Churned
292567,Neha Agarwal,2025-03-24,401,3,Churned
622978,Ankit Das,2025-03-24,401,3,Churned
534561,Neha Chatterjee,2025-03-24,401,2,Churned
285197,Riya Banerjee,2025-03-24,401,2,Churned
373439,Shreya Sharma,2025-03-24,401,3,Churned
693806,Sneha Patel,2025-03-24,401,2,Churned
801586,Meera Chatterjee,2025-03-24,401,2,Churned
702850,Ajay Singh,2025-03-24,401,1,Churned
905040,Rohit Gupta,2025-03-24,401,1,Churned
786634,Neha Iyer,2025-03-24,401,2,Churned
395424,Aarti Gupta,2025-03-24,401,1,Churned
590147,Manish Kapoor,2025-03-24,401,1,Churned
800395,Prakash Patel,2025-03-24,401,2,Churned
44800,Shreya Patel,2025-03-24,401,3,Churned
121178,Sneha Iyer,2025-03-24,401,2,Churned
328226,Isha Iyer,2025-03-24,401,1,Churned
799550,Pooja Chatterjee,2025-03-24,401,2,Churned
853548,Swati Reddy,2025-03-24,401,3,Churned
708820,Kavita Malhotra,2025-03-24,401,2,Churned
242801,Isha Singh,2025-03-24,401,3,Churned
330361,Rashmi Khan,2025-03-24,401,2,Churned
862626,Pooja Banerjee,2025-03-24,401,1,Churned
755801,Suresh Das,2025-03-24,401,2,Churned
321977,Nitin Das,2025-03-24,401,2,Churned
448331,Isha Patel,2025-03-24,401,2,Churned
998995,Sneha Mehta,2025-03-24,401,2,Churned
367884,Manish Iyer,2025-03-24,401,2,Churned
62626,Kavita Chatterjee,2025-03-24,401,1,Churned
588478,Suresh Das,2025-03-24,401,2,Churned
944385,Ajay Malhotra,2025-03-25,400,3,Churned
937682,Prakash Kapoor,2025-03-25,400,2,Churned
451399,Neha Chatterjee,2025-03-25,400,2,Churned
746409,Kavita Malhotra,2025-03-25,400,1,Churned
928925,Kunal Das,2025-03-25,400,3,Churned
203309,Kavita Malhotra,2025-03-25,400,2,Churned
59597,Vikas Chatterjee,2025-03-25,400,3,Churned
17897,Nitin Patel,2025-03-25,400,2,Churned
4716,Rahul Banerjee,2025-03-25,400,2,Churned
974281,Kunal Verma,2025-03-25,400,2,Churned
346847,Anjali Agarwal,2025-03-25,400,1,Churned
292378,Aarti Verma,2025-03-25,400,2,Churned
276238,Shreya Agarwal,2025-03-25,400,1,Churned
187471,Aarti Iyer,2025-03-25,400,2,Churned
165308,Pooja Banerjee,2025-03-25,400,2,Churned
514256,Sharma,2025-03-25,400,3,Churned
324918,Ajay Gupta,2025-03-25,400,3,Churned
826375,Kavita Das,2025-03-25,400,2,Churned
9554,Deepak Banerjee,2025-03-25,400,1,Churned
232311,Suresh Agarwal,2025-03-25,400,1,Churned
44404,Riya Agarwal,2025-03-25,400,3,Churned
686824,Isha Khan,2025-03-25,400,3,Churned
870585,Riya Singh,2025-03-25,400,2,Churned
37789,Iyer,2025-03-25,400,4,Churned
47134,Kapoor,2025-03-25,400,1,Churned
476055,Ankit Reddy,2025-03-25,400,2,Churned
6121,Preeti Mehta,2025-03-25,400,2,Churned
84074,Meera Kapoor,2025-03-25,400,2,Churned
493797,Preeti Das,2025-03-25,400,2,Churned
574315,Priya Sharma,2025-03-25,400,2,Churned
255311,Meera Das,2025-03-25,400,2,Churned
288260,Ankit Verma,2025-03-25,400,3,Churned
902113,Kunal Chatterjee,2025-03-25,400,2,Churned
821691,Meera Agarwal,2025-03-25,400,2,Churned
851636,Kavita Chatterjee,2025-03-25,400,2,Churned
14449,Kavita Iyer,2025-03-25,400,2,Churned
105461,Kavita Kapoor,2025-03-25,400,2,Churned
716329,Nidhi Singh,2025-03-25,400,3,Churned
956703,Arjun Banerjee,2025-03-25,400,2,Churned
144515,Arjun Kapoor,2025-03-25,400,1,Churned
357606,Vikas Mehta,2025-03-25,400,2,Churned
692256,Isha Malhotra,2025-03-25,400,2,Churned
885462,Pooja Verma,2025-03-25,400,2,Churned
718681,Sneha Malhotra,2025-03-25,400,2,Churned
40904,Preeti Mehta,2025-03-25,400,2,Churned
21053,Riya Das,2025-03-25,400,3,Churned
148996,Pooja Malhotra,2025-03-25,400,3,Churned
409598,Sneha Iyer,2025-03-25,400,2,Churned
798653,Swati Singh,2025-03-25,400,2,Churned
195981,Sneha Das,2025-03-25,400,2,Churned
559240,Priya Malhotra,2025-03-25,400,2,Churned
853619,Khan,2025-03-25,400,2,Churned
404643,Kavita Singh,2025-03-25,400,2,Churned
565013,Shreya Chatterjee,2025-03-25,400,3,Churned
138167,Isha Agarwal,2025-03-25,400,1,Churned
566703,Sneha Kapoor,2025-03-25,400,3,Churned
770639,Anjali Sharma,2025-03-25,400,5,Churned
467927,Rahul Das,2025-03-25,400,3,Churned
44458,Meera Agarwal,2025-03-25,400,1,Churned
922144,Kavita Khan,2025-03-25,400,2,Churned
551576,Aarti Malhotra,2025-03-25,400,1,Churned
455429,Kavita Gupta,2025-03-25,400,1,Churned
571272,Shreya Sharma,2025-03-25,400,2,Churned
153286,Swati Kapoor,2025-03-25,400,1,Churned
839615,Preeti Banerjee,2025-03-25,400,3,Churned
533485,Deepak Mehta,2025-03-25,400,3,Churned
144805,Amit Mehta,2025-03-25,400,3,Churned
305910,Riya Das,2025-03-25,400,2,Churned
329544,Isha Chatterjee,2025-03-25,400,2,Churned
481657,Amit,2025-03-25,400,2,Churned
768629,Preeti Patel,2025-03-25,400,1,Churned
790021,Preeti Khan,2025-03-25,400,2,Churned
327936,Isha Gupta,2025-03-25,400,2,Churned
890519,Ankit Agarwal,2025-03-25,400,2,Churned
208755,Riya Reddy,2025-03-25,400,1,Churned
642802,Riya Kapoor,2025-03-25,400,2,Churned
195145,Amit Gupta,2025-03-25,400,2,Churned
112227,Pooja Banerjee,2025-03-25,400,1,Churned
56114,Aarti Mehta,2025-03-25,400,3,Churned
175868,Isha Khan,2025-03-25,400,1,Churned
518646,Priya Mehta,2025-03-25,400,3,Churned
675300,Rashmi Verma,2025-03-25,400,3,Churned
178072,Shreya Das,2025-03-25,400,3,Churned
89278,Pooja Sharma,2025-03-25,400,2,Churned
80282,Shreya Mehta,2025-03-25,400,1,Churned
475944,Anjali Reddy,2025-03-25,400,3,Churned
228462,Sneha Kapoor,2025-03-25,400,2,Churned
79906,Vivek Khan,2025-03-25,400,2,Churned
649458,Isha Banerjee,2025-03-25,400,1,Churned
934838,Rahul Khan,2025-03-25,400,2,Churned
888575,Neha Chatterjee,2025-03-25,400,3,Churned
997345,Riya Khan,2025-03-25,400,1,Churned
939653,Meera Kapoor,2025-03-25,400,2,Churned
984712,Rashmi Malhotra,2025-03-25,400,2,Churned
986140,Pooja Patel,2025-03-25,400,3,Churned
671709,Isha Malhotra,2025-03-25,400,3,Churned
202423,Ankit Agarwal,2025-03-25,400,2,Churned
723931,Kavita Gupta,2025-03-25,400,2,Churned
645888,Nidhi Singh,2025-03-25,400,2,Churned
808915,Meera Malhotra,2025-03-25,400,2,Churned
129601,Meera Patel,2025-03-25,400,2,Churned
112106,Isha Sharma,2025-03-25,400,2,Churned
97441,Aarti Malhotra,2025-03-25,400,3,Churned
989006,Amit Reddy,2025-03-25,400,1,Churned
171816,Sanjay Das,2025-03-25,400,2,Churned
755800,Priya Gupta,2025-03-25,400,2,Churned
410672,Nidhi Iyer,2025-03-25,400,2,Churned
442878,Priya Banerjee,2025-03-25,400,2,Churned
668962,Rohit Singh,2025-03-25,400,1,Churned
193034,Suresh Reddy,2025-03-25,400,2,Churned
910681,Vivek Verma,2025-03-25,400,2,Churned
449823,Pooja Patel,2025-03-25,400,1,Churned
701709,Priya Kapoor,2025-03-25,400,1,Churned
656230,Swati Chatterjee,2025-03-25,400,2,Churned
380788,Rashmi Patel,2025-03-25,400,2,Churned
120705,Preeti Iyer,2025-03-25,400,3,Churned
349963,Nitin Khan,2025-03-25,400,1,Churned
342545,Isha Gupta,2025-03-25,400,2,Churned
347522,Kavita Banerjee,2025-03-25,400,3,Churned
472826,Preeti Gupta,2025-03-25,400,3,Churned
572738,Meera Gupta,2025-03-25,400,1,Churned
859838,Preeti Malhotra,2025-03-25,400,3,Churned
914118,Ankit Agarwal,2025-03-25,400,3,Churned
784941,Shreya Singh,2025-03-25,400,2,Churned
571848,Ajay Sharma,2025-03-25,400,2,Churned
348379,Vikas Chatterjee,2025-03-25,400,1,Churned
394722,Riya Kapoor,2025-03-25,400,2,Churned
702124,Aarti Reddy,2025-03-25,400,1,Churned
98069,Prakash Reddy,2025-03-25,400,1,Churned
157686,Kapoor,2025-03-25,400,2,Churned
108750,Vivek Iyer,2025-03-25,400,2,Churned
172318,Riya Kapoor,2025-03-25,400,1,Churned
463051,Prakash Das,2025-03-25,400,2,Churned
956889,Kavita Das,2025-03-25,400,3,Churned
92691,Sneha Mehta,2025-03-25,400,2,Churned
638749,Pooja Reddy,2025-03-25,400,2,Churned
600903,Nidhi Das,2025-03-25,400,1,Churned
975645,Rashmi Singh,2025-03-25,400,3,Churned
442342,Kavita Das,2025-03-25,400,3,Churned
660469,Shreya Gupta,2025-03-25,400,1,Churned
354169,Prakash Patel,2025-03-25,400,2,Churned
63135,Nidhi Banerjee,2025-03-25,400,3,Churned
249958,Prakash Chatterjee,2025-03-25,400,1,Churned
560015,Aarti Gupta,2025-03-25,400,2,Churned
694999,Nitin Sharma,2025-03-25,400,2,Churned
803827,Pooja Chatterjee,2025-03-25,400,2,Churned
988666,Sanjay Chatterjee,2025-03-25,400,3,Churned
243531,Nidhi Das,2025-03-25,400,2,Churned
659681,Preeti Singh,2025-03-25,400,2,Churned
288755,Meera Das,2025-03-25,400,3,Churned
922805,Riya Singh,2025-03-25,400,2,Churned
869877,Nitin Das,2025-03-25,400,2,Churned
177578,Ajay Mehta,2025-03-25,400,2,Churned
711017,Isha Gupta,2025-03-25,400,1,Churned
497329,Kunal Malhotra,2025-03-25,400,3,Churned
227239,Rashmi Malhotra,2025-03-25,400,2,Churned
249301,Isha Chatterjee,2025-03-25,400,3,Churned
944773,Sneha Sharma,2025-03-25,400,2,Churned
638605,Sneha Singh,2025-03-25,400,3,Churned
653657,Preeti Iyer,2025-03-25,400,3,Churned
871370,Anjali Reddy,2025-03-25,400,3,Churned
68562,Manish Banerjee,2025-03-25,400,1,Churned
721927,Deepak Mehta,2025-03-25,400,1,Churned
698416,Kavita Reddy,2025-03-25,400,2,Churned
566046,Deepak Gupta,2025-03-25,400,2,Churned
98164,Aarti Das,2025-03-25,400,3,Churned
483873,Pooja Gupta,2025-03-25,400,3,Churned
64496,Shreya Mehta,2025-03-25,400,2,Churned
547024,Isha Chatterjee,2025-03-25,400,3,Churned
238828,Preeti Malhotra,2025-03-25,400,2,Churned
48835,Rashmi Das,2025-03-25,400,1,Churned
581555,Isha Gupta,2025-03-25,400,1,Churned
757466,Anjali Malhotra,2025-03-25,400,2,Churned
963672,Neha Kapoor,2025-03-25,400,3,Churned
154976,Suresh Khan,2025-03-25,400,2,Churned
323456,Manish Chatterjee,2025-03-25,400,3,Churned
969394,Sanjay Sharma,2025-03-25,400,3,Churned
866953,Rahul Reddy,2025-03-25,400,3,Churned
680099,Kunal Malhotra,2025-03-25,400,1,Churned
938355,Shreya Sharma,2025-03-25,400,2,Churned
835672,Rashmi Agarwal,2025-03-25,400,1,Churned
177879,Kavita Das,2025-03-25,400,3,Churned
657142,Priya Reddy,2025-03-25,400,1,Churned
823981,Prakash Verma,2025-03-25,400,2,Churned
785623,Pooja Singh,2025-03-25,400,3,Churned
336847,Meera Banerjee,2025-03-25,400,2,Churned
967712,Nidhi Khan,2025-03-25,400,1,Churned
825476,Meera Mehta,2025-03-25,400,2,Churned
63431,Preeti Patel,2025-03-25,400,3,Churned
267681,Rohit Verma,2025-03-25,400,2,Churned
729783,Meera Singh,2025-03-25,400,3,Churned
743039,Isha Malhotra,2025-03-25,400,3,Churned
615920,Manish Sharma,2025-03-25,400,2,Churned
223342,Isha Singh,2025-03-25,400,1,Churned
966089,Isha Das,2025-03-25,400,2,Churned
794349,Nidhi Verma,2025-03-25,400,3,Churned
604477,Aarti Iyer,2025-03-25,400,1,Churned
658352,Riya Kapoor,2025-03-25,400,1,Churned
386470,Kunal Agarwal,2025-03-25,400,2,Churned
669396,Isha Khan,2025-03-25,400,3,Churned
290227,Prakash Khan,2025-03-25,400,3,Churned
196302,Priya Gupta,2025-03-25,400,2,Churned
251142,Sneha Banerjee,2025-03-25,400,1,Churned
395514,Sneha Patel,2025-03-25,400,2,Churned
998126,Rashmi Mehta,2025-03-25,400,3,Churned
56482,Preeti Sharma,2025-03-25,400,3,Churned
867323,Kunal Mehta,2025-03-25,400,1,Churned
839508,Sanjay Khan,2025-03-25,400,3,Churned
529117,Neha Chatterjee,2025-03-25,400,2,Churned
699219,Arjun Kapoor,2025-03-25,400,3,Churned
302737,Nitin Khan,2025-03-25,400,3,Churned
439576,Nidhi Khan,2025-03-25,400,3,Churned
469020,Meera Iyer,2025-03-25,400,2,Churned
450640,Swati Malhotra,2025-03-25,400,2,Churned
526313,Prakash Gupta,2025-03-25,400,3,Churned
254303,Deepak Reddy,2025-03-25,400,2,Churned
910767,Sneha Iyer,2025-03-25,400,1,Churned
332311,Meera Sharma,2025-03-25,400,2,Churned
602442,Sanjay Patel,2025-03-25,400,3,Churned
529077,Arjun Reddy,2025-03-25,400,2,Churned
144508,Priya Kapoor,2025-03-25,400,3,Churned
852453,Priya Gupta,2025-03-25,400,1,Churned
993916,Nidhi Reddy,2025-03-25,400,3,Churned
739464,Riya Das,2025-03-25,400,2,Churned
108769,Swati,2025-03-25,400,1,Churned
700666,Aarti Khan,2025-03-25,400,2,Churned
237097,Riya Iyer,2025-03-25,400,1,Churned
553353,Shreya Reddy,2025-03-25,400,2,Churned
265356,Neha Chatterjee,2025-03-25,400,3,Churned
677364,Anjali Patel,2025-03-25,400,1,Churned
77686,Riya Reddy,2025-03-25,400,2,Churned
979519,Shreya Singh,2025-03-25,400,3,Churned
380607,Aarti Patel,2025-03-25,400,1,Churned
516563,Nitin Kapoor,2025-03-25,400,3,Churned
342833,Meera Reddy,2025-03-25,400,3,Churned
464543,Pooja Banerjee,2025-03-25,400,3,Churned
757267,Preeti Kapoor,2025-03-26,399,1,Churned
447756,Nidhi Verma,2025-03-26,399,1,Churned
722204,Swati Mehta,2025-03-26,399,2,Churned
257289,Prakash Banerjee,2025-03-26,399,3,Churned
681141,Shreya Malhotra,2025-03-26,399,3,Churned
466765,Neha Chatterjee,2025-03-26,399,3,Churned
298079,Deepak Iyer,2025-03-26,399,2,Churned
709547,Singh,2025-03-26,399,2,Churned
259617,Neha Agarwal,2025-03-26,399,3,Churned
392749,Neha Mehta,2025-03-26,399,1,Churned
569885,Ajay Malhotra,2025-03-26,399,3,Churned
701023,Nitin Sharma,2025-03-26,399,1,Churned
915677,Ankit Verma,2025-03-26,399,2,Churned
980906,Rashmi Verma,2025-03-26,399,2,Churned
330172,Neha Banerjee,2025-03-26,399,3,Churned
970498,Pooja Patel,2025-03-26,399,2,Churned
745051,Priya Reddy,2025-03-26,399,2,Churned
976727,Kavita Kapoor,2025-03-26,399,3,Churned
455467,Rashmi Iyer,2025-03-26,399,2,Churned
725113,Swati Iyer,2025-03-26,399,2,Churned
156929,Priya Iyer,2025-03-26,399,1,Churned
342551,Ajay Singh,2025-03-26,399,3,Churned
